time,lat,lon,elevation,horz_distance_ft,horz_distance_m,x_axis_distance_ft,x_axis_distance_m,y_axis_distance_ft,y_axis_distance_m,vert_speed_mph,horz_speed_mph,vert_speed_km/u,horz_speed_km/u,heading,dive_angle,user
424.2,56.1771766,9.1251701,4876.5321522114655,46236.48110685646,14092.879441369832,17293.348865640117,5271.01273426821,-2184.931155651808,-665.9670162443072,-14.04795808,109.37504462283924,-22.608,176.02209479494329,295.69572,-7.318909715758553,0
424.4,56.1772167,9.125028,4881.2532808203705,46268.93049037787,14102.770013467158,17264.379174944246,5262.182772544096,-2170.3407866470516,-661.5198717722669,-14.40586784,109.39246017213236,-23.184,176.05012240836416,296.53916,-7.502099117139653,0
424.6,56.1772515,9.1248832,4882.765748011965,46301.057552916274,14112.562342128864,17234.863109959522,5253.186275936721,-2157.686695419252,-657.6629047654569,-13.197922400000001,110.6828428098406,-21.240000000000002,178.1267922351941,294.68198,-6.799894066319906,0
424.8,56.1772906,9.1247359,4888.2545931563,46334.29716270081,14122.69377519119,17204.835056026932,5244.033725098008,-2143.4632801637053,-653.3276077955961,-14.94273248,112.55827403679692,-24.048,181.14500662176695,295.14368,-7.562113059722166,0
425.0,56.1773286,9.1245891,4893.435039350505,46367.27362010276,14132.744999407305,17174.909628989175,5234.912454936828,-2129.641291413456,-649.1146656246856,-15.47959712,111.71693982287545,-24.912,179.79101027581996,294.34168,-7.888723835459267,0
425.2,56.1773654,9.1244406,4896.003936988291,46400.38418807987,14142.837100526729,17144.638794699218,5225.685904645245,-2116.258054241538,-645.0354549353942,-14.0926968,113.14336932073452,-22.68,182.08662632933812,293.8216,-7.099972660144903,0
425.4,56.1774038,9.1242866,4901.6863516864305,46434.756293312304,14153.313718201576,17113.246723459102,5216.117601331207,-2102.292516514659,-640.7787590352818,-14.67430016,115.17376099660785,-23.616,185.35422541717256,293.85648,-7.260939773598046,0
425.6,56.1774426,9.1241312,4907.296587906881,46469.448437256855,14163.887883675876,17081.569299689727,5206.462322566309,-2088.1813583001494,-636.4776780121028,-14.56245336,116.14655323013717,-23.436,186.91978296584875,293.73418,-7.14645206087602,0
425.8,56.1774788,9.1239764,4910.305118090595,46503.650674954195,14174.312725726024,17050.015854312805,5196.844832415343,-2075.0193219035864,-632.4658893179148,-13.0860756,115.75478967852318,-21.06,186.28930056232429,292.95218,-6.449902008348906,0
426.0,56.1775146,9.1238196,4913.694225702131,46538.17345572812,14184.835269305917,17018.055370945716,5187.103277085058,-2062.0040094926953,-628.4988220958039,-12.32551736,116.4109253154851,-19.836,187.34524865071972,292.41554,-6.0439240847625815,0
426.2,56.1775511,9.1236613,4917.46062990159,46573.076150196415,14195.473610579851,16985.788969286485,5177.268477859267,-2048.733560964465,-624.4539893837646,-11.743914,117.1543416291312,-18.900000000000002,188.54166139079183,292.40898,-5.7243833167149285,0
426.4,56.1775876,9.1235024,4920.80708659449,46608.09183138774,14206.146390206968,16953.400421113707,5167.396448376181,-2035.4632571227849,-620.4092007735744,-11.05046384,117.67266975344594,-17.784000000000002,189.37582975659805,292.36292,-5.36482713721185,0
426.6,56.1776234,9.1233438,4925.620078720455,46642.954239803235,14216.77245229201,16921.07349516917,5157.5432013482205,-2022.448380496353,-616.4422663776204,-11.90049952,116.65359582039642,-19.152,187.73578902276466,291.7644,-5.82491842056268,0
426.8,56.1776604,9.1231862,4931.266404179751,46677.795528923474,14227.392077215858,16888.949525569333,5147.751815414114,-2008.9948750212789,-612.3416379084811,-12.303148,115.91471037272932,-19.8,186.54666800562268,291.6331,-6.058670955060444,0
427.0,56.177698,9.1230269,4937.837926489436,46713.04114920665,14238.13494227817,16856.478972879937,5137.854790954385,-1995.3228184096515,-608.1743950536475,-14.00321936,117.28087985927085,-22.536,188.74530495882541,291.7359,-6.808824861517174,0
427.2,56.1777373,9.1228663,4944.48162727681,46748.77577534253,14249.026856324386,16823.742595469812,5127.876743119734,-1981.030388366431,-603.818062376231,-14.69666952,118.49518105002852,-23.652,190.6995335495082,292.35376,-7.070150910672094,0
427.4,56.1777764,9.1227068,4950.21653541327,46784.275773775305,14259.847255846695,16791.230460942956,5117.9670445158845,-1966.810515139252,-599.4838450169191,-14.47297592,118.23928461622951,-23.291999999999998,190.28770810538444,292.59436,-6.978525257422364,0
427.6,56.1778068,9.1225478,4952.542650898825,46818.52408629698,14270.2861415033,16758.825876460876,5108.09012716572,-1955.7672677859664,-596.1178632229567,-12.72816584,116.98023179846673,-20.484,188.2614587428877,290.23088,-6.209703600760753,0
427.8,56.1778376,9.1223875,4955.7742781954,46853.07037087486,14280.815849042638,16726.156302430667,5098.132441001246,-1944.5783519931138,-592.7074816897511,-12.95185944,116.82262854448796,-20.844,188.00782085860152,290.07846,-6.3264166285848695,0
428.0,56.1778706,9.1222252,4958.356299192765,46888.26926534305,14291.544472076543,16693.078001133632,5088.050174765871,-1932.5867326296866,-589.0524361077696,-12.14656248,118.47879522990009,-19.548,190.6731631247565,290.68378,-5.853568689766186,0
428.2,56.177903,9.1220616,4960.662729638951,46923.64317821084,14302.326440718645,16659.73536323919,5077.887338735629,-1920.8145993091166,-585.4642898710445,-11.67680592,119.7797099765802,-18.791999999999998,192.76678274018064,290.58266,-5.567924063432047,0
428.4,56.1779344,9.121899,4962.3359579854005,46958.70390791853,14313.012951133549,16626.597104329383,5067.786797419889,-1909.4071856960654,-581.987310201861,-11.47548168,119.1674931054959,-18.468,191.7815150633658,290.71044,-5.500455990577092,0
428.6,56.1779643,9.1217377,4963.927165334475,46993.33771491144,14323.56933550499,16593.724646816496,5057.767272369936,-1898.5469648316503,-578.6771148825064,-11.05046384,118.0246863390166,-17.784000000000002,189.94234561045096,290.0672,-5.348919123849463,0
428.8,56.1779965,9.1215745,4966.4534120536255,47028.61032417984,14334.32042681,16560.46377308271,5047.629358055827,-1886.8474837839603,-575.1111130593345,-11.78865272,119.48919191961063,-18.971999999999998,192.29923918726251,290.48308,-5.6344952267919695,0
429.0,56.178027,9.1214136,4968.7598424998105,47063.236650073355,14344.874530942343,16527.672504920745,5037.634579520032,-1875.7678693719208,-571.7340465867892,-10.98335576,117.56294773317502,-17.676000000000002,189.1992492585528,289.76584,-5.337383648167577,0
