time,lat,lon,elevation,horz_distance_ft,horz_distance_m,x_axis_distance_ft,x_axis_distance_m,y_axis_distance_ft,y_axis_distance_m,vert_speed_mph,horz_speed_mph,vert_speed_km/u,horz_speed_km/u,heading,dive_angle
470.8,56.1757776,9.1098804,5245.173884493455,69919.40405226163,21311.43435512934,13913.224356021034,4240.750783732161,-2686.4280371665955,-818.8232657313347,-11.69917528,110.95402123564149,-18.828000000000003,178.56321166466515,251.84334,-6.0191206443395835
471.0,56.1757495,9.1097291,5248.362860871395,69951.8985435915,21321.33867608668,13882.422538679559,4231.362389806425,-2696.7380650006235,-821.9657622156665,-12.23603992,110.86145135181414,-19.692,178.41423485809648,251.76634,-6.2983771785621245
471.2,56.175722,9.1095769,5251.538713889755,69984.49890257299,21331.275265504242,13851.437007808127,4221.917999996804,-2706.8292211927474,-825.0415466222912,-12.21367056,111.27326667635604,-19.656,179.07698746628503,252.30202,-6.263872732793819
471.4,56.1756947,9.1094249,5255.557742761131,70017.0380474637,21341.193196866934,13820.492054563481,4212.485978247831,-2716.8472125716507,-828.0950303953141,-12.549210960000002,110.35337414718899,-20.196,177.5965637505411,252.54072,-6.487714996414483
471.6,56.1756687,9.1092736,5258.88451441466,70049.2984720714,21351.02617428736,13789.688887887402,4203.0971730448655,-2726.3902033641934,-831.0037339888513,-12.66105776,110.05741715142773,-20.376,177.12026707296937,253.0793,-6.562485277409108
471.8,56.1756428,9.1091226,5261.761811002575,70081.48974397041,21360.83807396218,13758.946728625102,4193.72696290171,-2735.896513979882,-833.9012574646622,-12.66105776,109.89574822644788,-20.376,176.8600861245974,252.94934,-6.5720550304266485
472.0,56.1756174,9.1089716,5264.773622026185,70113.62782590221,21370.633761334993,13728.204239409184,4184.356652188697,-2745.2201778553426,-836.7431102134287,-12.72816584,109.71167947348698,-20.484,176.5638561427565,253.3538,-6.617568064714195
472.2,56.1755924,9.1088204,5267.95931756423,70145.76311618311,21380.428597812614,13697.420741062611,4174.973841892555,-2754.39777514711,-839.5404418678954,-12.79527392,109.54144262011194,-20.592,176.289886448429,253.56648,-6.662391837672324
472.4,56.1755678,9.1086693,5271.729002603585,70177.83764286307,21390.20491354467,13666.65734149376,4165.597157703945,-2763.4292092993855,-842.2932229973376,-12.72816584,109.03976597991009,-20.484,175.48251605216973,254.05588,-6.657981156429884
472.6,56.1755436,9.1085183,5275.337926488085,70209.85197017435,21399.962880509145,13635.91404170217,4156.226599927468,-2772.3144804500043,-845.001453644596,-12.5268416,108.8558839735068,-20.16,175.1865866098201,254.22694,-6.564567716508917
